Molecule ChEMBL ID,Standard_Value,Standard Units,Standard Type,canon_smiles,pIC50
CHEMBL3799970,4112.0,nM,IC50,CCCC1N(C(=O)c2cnccc2C(F)(F)F)CCCC1(Oc1ccc(C(F)(F)F)cc1)C(=O)N1CCC(Oc2ccc(Cl)cc2)CC1,5.385946894012781
CHEMBL3797962,2095.0,nM,IC50,CCCC1N(C(=O)c2cnccc2C(F)(F)F)CCCC1(Oc1ccc(C(F)(F)F)cc1)C(=O)N1CCC(Oc2cccc(Cl)c2)CC1,5.678815972697686
CHEMBL210443,3330.0,nM,IC50,CNC(=O)CN1C(=O)C(c2ccc(Cl)cc2)N(C(C(=O)O)c2ccc(Cl)cc2)C(=O)c2cc(I)ccc21,5.47755576649368
CHEMBL3236663,1.0,nM,IC50,CC1(Cc2nnc(CC(=O)O)[nH]2)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,9.0
CHEMBL3236358,0.8,nM,IC50,CCC(CS(=O)(=O)C(C)(C)C)N1C(=O)C(C)(Cc2nnn[nH]2)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,9.096910013008056
CHEMBL3407558,0.13,nM,IC50,COc1cc(NC(=O)CC2(C)CC(c3cccc(Cl)c3)C(c3ccc(Cl)cc3)N(C(CS(=O)(=O)C(C)(C)C)C3CC3)C2=O)ccc1C(=O)O,9.886056647693163
CHEMBL3236357,0.8,nM,IC50,CC1(Cc2ncc(CC(=O)O)s2)CC(c2cccc(Cl)c2)C(c2ccc(Cl)c(F)c2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,9.096910013008056
CHEMBL3220105,890.0,nM,IC50,CCN1C(=O)C(=Cc2cc(-c3ccccc3)n(-c3ccc(Br)cc3)c2-c2ccccc2)C(=O)N(CC)C1=O,6.050609993355087
CHEMBL3236661,0.1,nM,IC50,CC1(Cc2ncc(C(F)(F)C(=O)O)s2)CC(c2cccc(Cl)c2)C(c2ccc(Cl)c(F)c2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,10.0
CHEMBL3236662,0.1,nM,IC50,CC1(Cc2ncc(CC(=O)O)o2)CC(c2cccc(Cl)c2)C(c2ccc(Cl)c(F)c2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,10.0
CHEMBL3233049,0.1,nM,IC50,CC1(Cc2ccc(C(=O)O)cn2)OC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,10.0
CHEMBL3236652,8.1,nM,IC50,CC1(Cc2nc(C(=O)O)cs2)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,8.09151498112135
CHEMBL3288447,169.0,nM,IC50,COCCOc1ccccc1N1CCN(C(=O)C2(Oc3ccc(C(F)(F)F)cc3)CCCN(C(=O)c3cnccc3C(F)(F)F)C2)CC1,6.772113295386326
CHEMBL3291220,910.0,nM,IC50,Cc1[nH]c(-c2ccccc2)c(-c2ccccc2)c1-c1ccnc2c(C#N)cnn12,6.040958607678906
CHEMBL2386343,23.0,nM,IC50,CCOc1cc(C(C)(C)C)ccc1C1=NC(C)(c2ccc(Cl)cc2)C(C)(c2ccc(Cl)cc2)N1C(=O)N1CCN(C(C)=O)CC1,7.638272163982407
CHEMBL578028,16.4,nM,IC50,CC(C)(C)CC1NC(C(=O)NCCC(O)CO)C(c2cccc(Cl)c2F)C12C(=O)Nc1cc(Cl)ccc12,7.785156151952302
CHEMBL3653219,0.17,nM,IC50,COc1cc(CN)ccc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1cc(Cl)ccc1C)C2=O,9.769551078621726
CHEMBL3125524,0.3,nM,IC50,CCC(CS(=O)(=O)CC)N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,9.522878745280337
CHEMBL3125706,5.6,nM,IC50,CCC(CC(C)O)N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,8.2518119729938
CHEMBL427042,25000.0,nM,IC50,Nc1cc(C2(N3C(=O)c4cc(I)ccc4N(CCN4CCOCC4)C(=O)C3c3ccc(Cl)cc3)CC2)ccc1Cl,4.6020599913279625
CHEMBL3109049,18.0,nM,IC50,COc1cc(C(=O)O)ccc1NC(=O)C1NC(CC(C)(C)C)C2(C(=O)Nc3nc(Cl)ccc32)C1c1cccc(Cl)c1F,7.7447274948966935
CHEMBL3407559,0.18,nM,IC50,COc1cc(C(=O)O)ccc1NC(=O)CC1(C)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,9.744727494896694
CHEMBL191334,1500.0,nM,IC50,COc1ccc(C2=NC(c3ccc(Cl)cc3)C(c3ccc(Cl)cc3)N2C(=O)N2CCNC(=O)C2)c(OC(C)C)c1,5.823908740944319
CHEMBL378030,8600.0,nM,IC50,O=C1C(c2ccc(Cl)cc2)N(Cc2ccc(Cl)cc2F)C(=O)c2cc(I)ccc2N1CCN1CCOCC1,5.0655015487564325
CHEMBL224408,100000.0,nM,IC50,O=c1nc2n(-c3ccc(Cl)cc3)c3cccc(Cl)c3cc-2c(=O)[nH]1,4.0
CHEMBL2440450,100000.0,nM,IC50,O=c1nc2n(-c3ccccc3F)c3c([N+](=O)[O-])cccc3cc-2c(=O)[nH]1,4.0
CHEMBL2420495,100000.0,nM,IC50,O=c1nc2n(-c3ccccc3)c3c(Cl)cccc3cc-2c(=O)[nH]1,4.0
CHEMBL3687283,13.2,nM,IC50,CC(C)c1c2c(nn1CCO)C(=O)N(c1cccc(Cl)c1F)C2c1ccc(Cl)cc1Cl,7.87942606879415
CHEMBL3653268,0.7,nM,IC50,COc1cnc(N(C)CCO)nc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1cccc(Cl)c1F)C2=O,9.154901959985743
CHEMBL3236639,47.0,nM,IC50,CC1(Cc2cc(C(=O)O)ccn2)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,7.327902142064283
CHEMBL3653257,299.7,nM,IC50,COc1ncc(-c2nc3c(n2C(C)C)C(c2ccc(Cl)cc2)N(c2cc(Cl)cn(C)c2=O)C3=O)c(OC)n1,6.5233132570543555
CHEMBL578238,56.0,nM,IC50,CC(C)(C)CC1NC(C(=O)NCCC(O)CO)C(c2cccc(Cl)c2)C12C(=O)Nc1cc(Cl)ccc12,7.251811972993799
CHEMBL572933,162.0,nM,IC50,CC(C)(C)CC1NC(C(=O)NCCC(O)CO)C(c2cccc(Cl)c2)C12C(=O)Nc1cc(Cl)c(F)cc12,6.790484985457369
CHEMBL2402737,6.0,nM,IC50,COc1cc(C(=O)O)ccc1NC(=O)C1NC(CC(C)(C)C)C(C#N)(c2ccc(Cl)cc2F)C1c1cccc(Cl)c1F,8.221848749616356
CHEMBL210545,1100.0,nM,IC50,COCCOCCN1C(=O)C(c2ccc(Cl)cc2)N(C(C)c2ccc(Cl)cc2N)C(=O)c2cc(I)ccc21,5.958607314841775
CHEMBL1689408,1600.0,nM,IC50,CC(=O)NCCCCC(NC(=O)C(Cc1cnc[nH]1)NC(=O)C(CCC(=O)O)NC(=O)C(Cc1ccccc1)NC(=O)C(NC(=O)C(CC(C)C)NC(C)=O)C(C)O)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(C)C(=O)NC(CCC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(CO)C(N)=O)C(C)O,5.795880017344075
CHEMBL3649853,2.0,nM,IC50,Cc1cc(C2CCCN2c2nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c3n2CC2CCC(C)CC2)on1,8.698970004336019
CHEMBL3650018,4.0,nM,IC50,CCOC(c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C(C)C1CCC(C)CC1)C1CC1,8.397940008672037
CHEMBL3959820,1.0,nM,IC50,CC1CCC(C(C)n2c(N3CCN(C(=O)C4(F)CC4)CC3C)nc3cc(-c4nc(=O)o[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,9.0
CHEMBL2152323,3000.0,nM,IC50,CC(C)(C)C1=C(C(=O)N2CCNC(=O)C2)SC2=NC(c3ccc(Cl)cc3)C(c3ccc(Cl)cc3)N21,5.522878745280337
CHEMBL211045,180.0,nM,IC50,COc1ccc(C2=NC(c3ccc(Cl)cc3)C(c3ccc(Cl)cc3)N2C(=O)N2CCNC(=O)C2)c(OC(C)C)c1,6.7447274948966935
CHEMBL2152325,4400.0,nM,IC50,CC(C)C1=C(C(=O)N2CCC(C(=O)N(C)C)CC2)SC2=NC(c3ccc(Cl)cc3)C(c3ccc(Cl)cc3)N21,5.356547323513812
CHEMBL3657052,0.41,nM,IC50,COc1cnc(CC#N)cc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1ccc(F)c(Cl)c1)C2=O,9.387216143280265
CHEMBL3318756,0.079,nM,IC50,CCNS(=O)(=O)CC(C1CC1)N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,10.102372908709558
CHEMBL3318762,0.086,nM,IC50,CC1(CC(=O)O)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)NC2CCC2)C2CC2)C1=O,10.065501548756432
CHEMBL3657109,1.77,nM,IC50,COc1ncc(-c2nc3c(n2C(C)C)C(c2ccc(Cl)cc2)N(c2c(F)c(C4CC4)nn2C)C3=O)c(OC)n1,8.752026733638193
CHEMBL3407569,0.7,nM,IC50,CC1(CC(=O)NC23CCC(C(=O)O)(CC2)CC3)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,9.154901959985743
CHEMBL3653171,0.18,nM,IC50,COc1ccc(C(=O)N2CC(O)C2)cc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1C)N(c1cc(Cl)ccc1C)C2=O,9.744727494896694
CHEMBL3653183,0.1369999999999999,nM,IC50,COc1ncc(-c2nc3c(n2C(C)C)C(c2ccc(Cl)cc2)N(c2cc(Cl)ccc2C)C3=O)c(OC)n1,9.863279432843594
CHEMBL3653272,4.29,nM,IC50,COc1nc(N)ncc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1ccc(C#N)cc1C)C2=O,8.367542707815275
CHEMBL3986603,5.82,nM,IC50,COc1cc(C(=O)OC(C)OC(=O)NC(CCC(=O)OCc2ccccc2)C(=O)OCc2ccccc2)ccc1NC(=O)C1NC(CC(C)(C)C)C(C#N)(c2ccc(Cl)cc2F)C1c1cccc(Cl)c1F,8.235077015350111
CHEMBL3649815,3.0,nM,IC50,CCC1COCCN1c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1CC1CCC(C)CC1,8.522878745280337
CHEMBL3657086,0.525,nM,IC50,COc1ncc(-c2nc3c(n2C(C)C)C(c2ccc(Cl)c(F)c2)N(c2cc(Cl)cn(C)c2=O)C3=O)c(OC)n1,9.279840696594043
CHEMBL3818586,24.8,nM,IC50,COC(=O)C(CC(C)C)NC(=O)C(NC(=O)C(=O)c1c(-c2ccccc2)[nH]c2ccccc12)C(C)C,7.605548319173784
CHEMBL3653310,25.0,nM,IC50,CCC1CCC(Cn2c(N3CCOC4CCCC43)nc3cc(-c4n[nH]c(=O)o4)nc(-c4cncc(Cl)c4)c32)CC1,7.6020599913279625
CHEMBL3355421,21.0,nM,IC50,O=C(NCCN1CCOCC1)C1NC2(CCCCC2)C2(C(=O)Nc3cc(Cl)ccc32)C1c1cccc(Cl)c1F,7.6777807052660805
CHEMBL3402519,11.0,nM,IC50,CC(C)C1=C(C(=O)N2C(C)CCC2C(=O)N2CC3(CC3)NCC2C)SC2=NC(C)(c3ccc(Cl)nc3)C(c3ccc(Cl)c(F)c3)N21,7.958607314841775
CHEMBL3653187,0.19,nM,IC50,CNc1ncc(-c2nc3c(n2C(C)C)C(c2ccc(Cl)cc2)N(c2cc(Cl)ccc2C)C3=O)c(OC)n1,9.721246399047171
CHEMBL1689397,170.0,nM,IC50,C=C(C)C(=O)NCCCCC(NC(=O)C(CCC(=O)O)NC(=O)C(Cc1ccccc1)NC(=O)C(NC(=O)C(CC(C)C)NC(C)=O)C(C)O)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(C)C(=O)NC(CCCCNC(=O)c1nnn(-c2ccc(OC)cc2)n1)C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(CO)C(N)=O)C(C)O,6.769551078621726
CHEMBL3657106,0.204,nM,IC50,COc1nc(N(C)C)ncc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1c(F)c(C)nn1C)C2=O,9.6903698325741
CHEMBL566955,189.0,nM,IC50,CC(C)(C)CC1NC(C(=O)NCC(O)CO)C(c2cccc(Cl)c2)C12C(=O)Nc1cc(Cl)c(F)cc12,6.723538195826756
CHEMBL462090,120800.0,nM,IC50,COc1c(C)c(CCN(C)C)c2c(c1OC)SSSSS2,3.917933065714887
CHEMBL4474794,3600.0,nM,IC50,CC(=O)NC(CC(C)C)CN(CC(=O)NC(Cc1ccccc1)CN(CC(=O)NC(CCC(=O)O)CN1CC(=O)NC(Cc2c[nH]c3ccccc23)CN(S(C)(=O)=O)CC(=O)NC(CCCCN)CN(CC(=O)NC(CC(C)C)CN(CC(=O)NC(C)CN(CC(N)=O)S(C)(=O)=O)S(=O)(=O)CC(C)C)S(=O)(=O)CCC=CCCCCS1(=O)=O)S(C)(=O)=O)S(=O)(=O)c1ccc(Cl)cc1,5.443697499232712
CHEMBL611333,41000.0,nM,IC50,CC(C)CCCNC(=O)N(CC(CCC(=O)O)NC(N)=O)C(CCCCN)CN(C(=O)NCCc1ccc(Br)cc1)C(CCC(=O)O)CN(CCC(N)=O)C(=O)NCCCc1ccc([N+](=O)[O-])cc1,4.3872161432802645
CHEMBL3653255,0.64,nM,IC50,COc1nc(N(C)C)ncc1-c1nc2c(n1C(C)C)C(c1ccc(C#N)cc1)N(c1cc(Cl)cn(C)c1=O)C2=O,9.193820026016112
CHEMBL3687249,2.1,nM,IC50,Cc1cc(Cl)ccc1C1c2c(nn(CC3CCN(C(=O)NC(C)C)CC3)c2C(C)C)C(=O)N1c1cc(Cl)ccc1C,8.67778070526608
CHEMBL3687269,4.0,nM,IC50,Cc1cc(Cl)ccc1C1c2c(nn(CC(C)(C)O)c2C(C)C)C(=O)N1c1cccc(Cl)c1F,8.397940008672037
CHEMBL3653247,0.45,nM,IC50,COc1nc(N(C)C)ncc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1cc(C)nn1C)C2=O,9.346787486224656
CHEMBL3653267,0.11,nM,IC50,COc1nc(N(C)C)ncc1-c1nc2c(n1C(C)CO)C(c1ccc(Cl)cc1)N(c1cc(Cl)ccc1C)C2=O,9.958607314841775
CHEMBL3650050,969.0,nM,IC50,COc1cc2c(cc1OC(C)C)C(c1ccc(Cl)cc1)N(C1CCC(NC(C)=O)CC1)C(=O)C2,6.013676222949234
CHEMBL3656999,0.31,nM,IC50,COc1nc(N(C)C)ncc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1cccc(Cl)c1F)C2=O,9.508638306165727
CHEMBL3653291,0.66,nM,IC50,COc1cnc(C(N)=O)nc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1cc(Cl)ccc1C)C2=O,9.18045606445813
CHEMBL3653269,0.62,nM,IC50,COc1ncc(-c2nc3c(n2C(C)C)C(C2CCC(C)CC2)N(c2cc(Cl)ccc2C)C3=O)c(OC)n1,9.207608310501746
CHEMBL3683182,2.1,nM,IC50,COc1cc2c(cc1OC1CCC1)C(c1ccc(Cl)cc1)N(c1ccc(N(C)CC3CCC(N4CC(=O)N(C)C4)CC3)nc1)C(=O)C2,8.67778070526608
CHEMBL3125703,1.4,nM,IC50,CCC(N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1)C(C)(C)O,8.853871964321762
CHEMBL3691728,0.45,nM,IC50,COc1ncc(-n2nc3c(c2C(C)C)C(c2ccc(Cl)cc2C)N(c2cc(Cl)c(=O)n(C)c2)C3=O)c(OC)n1,9.346787486224656
CHEMBL3687238,41.7,nM,IC50,Cc1cc(Cl)ccc1C1c2c(nn(C3CCN(C(=O)OC(C)(C)C)C3)c2C(C)C)C(=O)N1c1cc(Cl)ccc1C,7.379863945026242
CHEMBL3657102,1.268,nM,IC50,COc1nc(N(C)C)ncc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1cc(C)nnc1OC)C2=O,8.896880746454286
CHEMBL3125537,0.1,nM,IC50,CC1(CC(=O)O)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,10.0
CHEMBL3236356,5.0,nM,IC50,CC1(Cc2ccc(C(=O)O)cn2)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,8.301029995663981
CHEMBL3653278,4.99,nM,IC50,COC(=O)N1CCC(N2C(=O)c3nc(-c4cnc(OC)nc4OC)n(C(C)C)c3C2c2ccc(Cl)cc2)CC1,8.30189945437661
CHEMBL3683160,3.3,nM,IC50,COc1cc2c(cc1OC(C)C)C(c1ccc(Cl)cc1)N(c1ccc(N(C)CC3CCC(N4CCOCC4)CC3)cc1)C(=O)C2,8.481486060122112
CHEMBL3260820,6.0,nM,IC50,Nc1nnc(-c2nc(C3CCCCC3)n(-c3c(CC(=O)Nc4ccccc4)ccc(Cl)c3F)c2-c2ccc(F)c(Cl)c2)o1,8.221848749616356
CHEMBL3656988,0.11,nM,IC50,COc1cnc(N(C)C)nc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1cccc(Cl)c1F)C2=O,9.958607314841775
CHEMBL2152320,260.0,nM,IC50,CC(C)C1=C(C(=O)N2CCNC(=O)C2)SC2=NC(c3ccc(Cl)cc3)C(c3ccc(Cl)cc3)N21,6.585026652029182
CHEMBL3693969,48.1,nM,IC50,CNC(=O)C1NC2(CCCCC2)C2(C(=O)Nc3cc(Cl)ccc32)C1c1cccc(Cl)c1F,7.317854923626168
CHEMBL53,195.0,nM,IC50,CN1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3,6.709965388637482
CHEMBL3125704,62.4,nM,IC50,CCC(CC(C)(C)O)N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,7.204815410317576
CHEMBL3125529,0.2,nM,IC50,CCC(CS(=O)(=O)C1CCC1)N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,9.698970004336019
CHEMBL2440443,1500.0,nM,IC50,O=c1nc2n(-c3cccc(Cl)c3)c3c(C(F)(F)F)cccc3cc-2c(=O)[nH]1,5.823908740944319
CHEMBL2440444,11900.0,nM,IC50,O=c1nc2n(-c3ccc(Cl)cc3)c3c(C(F)(F)F)cccc3cc-2c(=O)[nH]1,4.924453038607469
CHEMBL2440448,17500.0,nM,IC50,O=c1nc2n(-c3ccccc3)c3c(C(F)(F)F)cccc3cc-2c(=O)[nH]1,4.756961951313706
CHEMBL239274,75000.0,nM,IC50,O=c1nc2n(-c3ccc(Cl)cc3)c3ccc([N+](=O)[O-])cc3cc-2c(=O)[nH]1,4.1249387366083
CHEMBL3125532,0.3,nM,IC50,CCC(CS(=O)(=O)c1ccccc1)N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,9.522878745280337
CHEMBL3663822,3000.0,nM,IC50,CN1C(C(=O)NCCC(O)CO)C(c2cccc(Cl)c2F)C2(C(=O)Nc3cc(F)c(F)cc32)C1CC(C)(C)C,5.522878745280337
CHEMBL3663825,3000.0,nM,IC50,CC(C)(C)CC1NC(C(=O)NCCN2CCOCC2)C(c2cccc(Cl)c2F)C12C(=O)Nc1cc(F)c(F)cc12,5.522878745280337
CHEMBL567426,50000.0,nM,IC50,Brc1ccc(C2Oc3ccccc3C3=C2C(c2ccc(Br)cc2)N2N=CNC2=N3)cc1,4.301029995663981
CHEMBL3291222,840.0,nM,IC50,Cc1[nH]c(-c2ccccc2)c(-c2ccccc2)c1-c1ccnc2nnnn12,6.075720713938118
CHEMBL3291439,260.0,nM,IC50,COc1ccc(-c2nc(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3)n2C(=O)N2CCN(CCO)CC2)c(OC(C)C)c1,6.585026652029182
CHEMBL3291217,990.0,nM,IC50,Cc1[nH]c(-c2ccccc2)c(-c2ccccc2)c1-c1ccn[nH]1,6.00436480540245
CHEMBL2347400,30000.0,nM,IC50,CN1CC(Cc2ccccc2)OC(c2ccc(Br)cc2)C1c1ccc(Br)cc1,4.522878745280337
CHEMBL426321,31000.0,nM,IC50,O=C(O)CCCCNC(=O)C(c1ccc(Cl)cc1)N1C(=O)c2cc(I)ccc2NC(=O)C1c1ccc(Cl)cc1,4.508638306165727
CHEMBL2443392,12300.0,nM,IC50,O=c1nc2n(-c3cccc(F)c3)c3c(C(F)(F)F)cccc3cc-2c(=O)[nH]1,4.910094888560602
CHEMBL2440447,100000.0,nM,IC50,O=c1nc2n(-c3ccccc3F)c3cc(C(F)(F)F)ccc3cc-2c(=O)[nH]1,4.0
CHEMBL3653329,72.0,nM,IC50,CC1CCC(Cn2c(N3CCOCC3c3ccccc3)nc3cc(-c4noc(=O)[nH]4)nc(-c4ccnnc4)c32)CC1,7.142667503568732
CHEMBL3649885,25.0,nM,IC50,CCC1CN(C)C(=O)CN1c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1CC1CCC(C)CC1,7.6020599913279625
CHEMBL3649986,21.0,nM,IC50,COCC(C)(F)c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1CC1CCC(C)CC1,7.6777807052660805
CHEMBL3933691,4.0,nM,IC50,CC1CCC(Cn2c(N3C(C)CN(C(=O)C4COC4)CC3C)nc3cc(-c4nc(=O)o[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,8.397940008672037
CHEMBL223723,13100.0,nM,IC50,O=c1nc2n(-c3ccc(F)cc3)c3c(C(F)(F)F)cccc3cc-2c(=O)[nH]1,4.882728704344236
CHEMBL2443386,100000.0,nM,IC50,O=c1nc2n(-c3cccc(Cl)c3)c3c(Cl)cccc3cc-2c(=O)[nH]1,4.0
CHEMBL2443388,100000.0,nM,IC50,O=c1nc2n(-c3ccccc3F)c3ccc(Cl)cc3cc-2c(=O)[nH]1,4.0
CHEMBL2443385,100000.0,nM,IC50,O=c1nc2n(-c3cccc(F)c3)c3c(Cl)cccc3cc-2c(=O)[nH]1,4.0
CHEMBL3650020,5.0,nM,IC50,CCOC(COC)c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C(C)C1CCC(C)CC1,8.301029995663981
CHEMBL3704488,2000.0,nM,IC50,CC(O)C(O)CCNC(=O)C1NC(CC(C)(C)C)C2(C(=O)Nc3cc(Cl)c(F)cc32)C1c1cccc(Cl)c1,5.698970004336019
CHEMBL4084848,23.4,nM,IC50,O=C(CC(c1ccccc1)c1ccccc1)NC(Cc1ccc(O)cc1)C(=O)O,7.6307841425898575
CHEMBL3657059,0.13,nM,IC50,COc1cnc(CC#N)cc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1cccc(Cl)c1F)C2=O,9.886056647693163
CHEMBL3657063,0.27,nM,IC50,COc1cnc(CC#N)cc1-c1nc2c(n1C(C)C)C(c1ccc(C#N)cc1)N(c1cccc(Cl)c1F)C2=O,9.568636235841012
CHEMBL3233129,1.3,nM,IC50,CCC(CS(=O)(=O)C(C)C)N1C(=O)C(CC(=O)O)OC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,8.886056647693163
CHEMBL3236658,2.1,nM,IC50,CC1(Cc2ncc(C(C)(C)C(=O)O)s2)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,8.67778070526608
CHEMBL212747,12200.0,nM,IC50,CN(C)CCCN1C(=O)C(c2ccc(Cl)cc2)N(Cc2ccc(Cl)cc2N)C(=O)c2cc(I)ccc21,4.913640169325252
CHEMBL3683125,592.7,nM,IC50,CCC(C)Oc1cc2c(cc1OC)CC(=O)N(c1ccc(N3CCCC3=O)cc1)C2c1ccc(Cl)cc1,6.2271650727609815
CHEMBL3601403,4.3,nM,IC50,COc1cc2c(cc1OC(C)C)C(c1ccc(Cl)cc1)N(c1cnc(N(C)CC3CCC(N4CCN(C)C(=O)C4)CC3)cn1)C(=O)C2,8.366531544420413
CHEMBL3691759,0.317,nM,IC50,CNc1ncc(-n2nc3c(c2C(C)C)C(c2ccc(Cl)cc2)N(c2cc(Cl)cn(C)c2=O)C3=O)c(OC)n1,9.498940737782249
CHEMBL361103,420.0,nM,IC50,O=C(O)C(c1ccc(Cl)cc1)N1C(=O)c2cc(I)ccc2NC(=O)C1c1ccc(Cl)cc1,6.376750709602099
CHEMBL4102664,52.6,nM,IC50,O=C(NC1CCC(O)CC1)C1NC2(CCCCC2)C2(C(=O)Nc3cc(Cl)ncc32)C1c1cccc(Cl)c1F,7.279014255846261
CHEMBL4091801,3.8,nM,IC50,CCN1C(C(=O)NC23CCC(C(=O)O)(CC2)CC3)C(c2cccc(Cl)c2F)C2(C(=O)Nc3cc(Cl)ccc32)C12CCCCC2,8.42021640338319
CHEMBL208562,8000.0,nM,IC50,CC(c1ccc(Cl)cc1N)N1C(=O)c2cc(I)ccc2N(CCCN2CCN(C)CC2)C(=O)C1c1ccc(Cl)cc1,5.096910013008056
CHEMBL4080951,18.9,nM,IC50,COC(=O)C(Cc1ccc(O)cc1)NC(=O)CC(c1ccccc1)c1ccccc1,7.723538195826756
CHEMBL3691708,1.1,nM,IC50,COCCn1cc(N2C(=O)c3nn(-c4ccccc4OC)c(C(C)C)c3C2c2ccc(Cl)cc2C)cc(Cl)c1=O,8.958607314841775
CHEMBL3649914,19.0,nM,IC50,CC1CCC(Cn2c(N(C)Cc3ccccc3)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,7.721246399047171
CHEMBL3649915,1.0,nM,IC50,CC1CCC(Cn2c(N3CC(C)OC4CCCC43)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,9.0
CHEMBL3704503,1000.0,nM,IC50,CC(C)(C)CC1NC(C(=O)NC2CCN(CCF)CC2)C(c2cccc(Cl)c2F)C12C(=O)Nc1cc(Cl)ccc12,6.0
CHEMBL3355410,151.0,nM,IC50,CC1(C)NC(C(=O)NC2CCC(O)CC2)C(c2cccc(Cl)c2F)C12C(=O)Nc1cc(Cl)ccc12,6.82102305270683
CHEMBL3355422,175.0,nM,IC50,CCC1(CC)NC(C(=O)NCCC(O)CO)C(c2cccc(Cl)c2F)C12C(=O)Nc1cc(Cl)ccc12,6.756961951313706
CHEMBL3233127,0.4,nM,IC50,CCC(CN(c1ccccc1F)S(C)(=O)=O)N1C(=O)C(CC(=O)O)OC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,9.397940008672037
